[1, 1, 0, 0, 1, 1, -0.30695742135721965, -0.44817497009471197, -0.3178203097217163, 0, 0, 0, 0, 0, 0, 0]|0
[1, 1, 0, 0, 1, 1, -0.1775064529279062, -0.30303287596806017, -0.30303287596806017, 0, 0, 0, 0, 0, 0, 0]|0
[1, 1, 0, 0, 1, 1, 0.3194400602189552, 0.29292426486632733, 0.29292426486632733, 0, 0, -1, -1, -1, -1, -1]|0
[1, 1, 0, 0, 1, 1, 0.40802955133745716, 0.34178170836897787, 0.3638643226918043, 0, 0, 0, -1, -1, -1, -1]|0
[1, 1, 0, 0, 1, 1, 2.9270625178401413, 1.8879531829840648, 2.0178418498417954, -1, -1, -1, -1, -1, -1, -1]|-1
[1, 1, 0, 0, 1, 1, 1.5158724633615408, 1.43261164676461, 1.6823940965554025, -1, -1, -1, -1, -1, -1, -1]|-1
[1, 1, 0, 0, 1, 1, 0.857156260330774, 0.857156260330774, 0.857156260330774, -1, -1, 0, -1, -1, 0, -1]|-1
[1, 1, 0, 0, 1, 0, 0.6058641710303498, 0.6058641710303498, 0.6058641710303498, -1, -1, -1, 0, 0, 0, 0]|0
[1, 1, 0, 0, 0, 0, 0.407072036370413, 0.3458328971579271, 0.407072036370413, -1, -1, -1, -1, 0, 0, 0]|0
[1, 1, 0, 0, 0, 0, 0.5972568578564879, 0.5972568578564879, 0.5972568578564879, -1, -1, -1, -1, -1, -1, 0]|-1
[1, 1, 0, 0, 0, 0, 0.6027514560387568, 0.5727692682586086, 0.5727692682586086, -1, -1, -1, -1, -1, -1, -1]|0
[1, 1, 0, 0, 0, 0, 101.41379310036949, 59.77586206715513, 59.77586206715513, -1, -1, 0, 0, -1, -1, -1]|-1
[1, 1, 0, 0, 0, 0, 2.79148375768626, 1.337576821776425, 1.5798946444271673, -1, 0, 0, 0, 0, 0, 0]|-1
[1, 1, 0, 0, 0, 0, 0.6252609603337713, 0.41328087361462884, 0.46627589529470864, 0, 0, 0, 0, 0, 0, 0]|-1
[0, 1, 0, 0, 0, 0, 0.46403531078693416, -0.0547280851522878, 0.46403531078693416, 0, 0, 0, 0, 0, 0, 0]|0
[0, 1, 0, 0, 0, 0, 0.06355283307753305, -0.08346094946457401, -0.009954058193928524, 0, 0, 0, 0, 0, 0, 0]|0
[0, 1, 0, 0, 0, 0, 0.3347748451543133, -0.2223369231619451, 0.05621896099579754, 0, 0, 0, 0, 0, 0, 0]|-1
[0, 1, 0, 0, 0, 0, 0.748580933671676, 0.132582750076142, 0.3173822051546654, 0, 0, 0, 0, 0, 0, 0]|0
[0, 1, 0, 0, 0, 0, 0.7602385065643246, 0.10162139760648879, 0.5955842293245001, 0, 0, 0, 0, 0, 0, 0]|0
[0, 0, 0, 0, 0, 0, -0.019291988199698473, -0.7277037950650255, -0.3144635743939124, 0, 0, 0, 1, 1, 0, 0]|0
[0, 0, 0, 0, 0, 0, -0.5064978622461968, -1.0630206523516312, -0.6456285597721692, 1, 0, 0, 0, 1, 1, 0]|1
[0, 0, 0, 0, 0, 0, -0.7071497246733562, -1.6616117472269332, -0.7805698802547768, 1, 1, 0, 0, 0, 1, 1]|0
[0, 0, 0, 0, 0, 0, 0.38937769615163015, -0.6331311664451686, -0.5793149105186439, 1, 1, 0, 0, 0, 0, 1]|0
[0, 0, 0, 0, 0, 0, 0.5021507757034346, -0.19470055192655397, 0.34729492511889715, 0, 0, 0, 0, 0, 0, 0]|0
[0, 0, 0, 0, 0, 0, -0.17529236128464576, -0.587708385171132, -0.2070166708138878, 0, 1, 1, 1, 0, 0, 0]|0
[0, 0, 0, 0, 0, 0, -0.45342865479973943, -0.745112343156393, -0.7034432448194639, 0, 0, 1, 1, 1, 1, 0]|0
[0, 0, 0, 0, 0, 0, 0.576911166165639, 0.08266236064388459, 0.04735887453496388, 0, 1, 0, 0, 1, 1, 1]|0
[0, 0, 0, 0, 0, 0, 0.9075629546090814, 0.1646238779441691, 0.44322603169338237, 0, 0, 1, 0, 0, 1, 1]|0
[0, 0, 0, 0, 0, 0, -0.39720159908706204, -0.8426613363800105, -0.39720159908706204, 0, 0, 0, 1, 1, 0, 0]|1
[0, 0, 1, 0, 0, 0, -0.6747217806047217, -0.8559618441980809, -0.7109697933235545, 0, 0, 0, 0, 1, 1, 0]|1
[0, 0, 1, 1, 0, 0, -0.45221859367085226, -0.6009110389529446, -0.4224801046141697, 0, 0, 0, 0, 0, 0, 0]|1
[0, 1, 1, 1, 0, 0, -0.4729544415656678, -0.7243638579908602, -0.4980953832083545, 0, 0, 0, 0, 0, 0, 0]|1
[0, 1, 1, 1, 0, 0, -0.5648903408388213, -0.669264222398199, -0.6170772816185102, 0, 0, 0, 0, 0, 0, 0]|1
[0, 1, 1, 1, 0, 0, -0.48908846513748333, -0.7108772715897658, -0.48908846513748333, 0, 0, 0, 0, 0, 0, 0]|1
[0, 1, 1, 1, 0, 0, -0.5619721326957178, -0.7778999230772864, -0.6339480628230405, 0, 0, 0, 0, 0, 0, 0]|1
[0, 1, 1, 1, 0, 0, -0.4707016684067493, -0.5855511282520734, -0.5691440625597802, 1, 0, 0, 0, 0, 0, 0]|0
[0, 1, 1, 1, 0, 0, -0.3419674370944315, -0.4512694978938206, -0.4239439826938216, 0, 0, 0, 0, 0, 0, 0]|0
[0, 1, 1, 1, 0, 0, -0.3398729158254833, -0.37356285536510936, -0.3567178855952963, 0, 0, 0, 0, 0, 0, 0]|0
[0, 1, 1, 0, 0, 0, -0.10399312217390688, -0.3755749736498091, -0.32764876456551334, 0, 0, 0, 0, 0, 0, 0]|0
[0, 1, 1, 0, 0, 0, -0.3148074073399912, -0.3772079746179366, -0.3460076909791371, 0, 0, 0, 0, 0, 0, 0]|0
